Timestamp_UNIX,Human_Time,VG1 Source Pressure,VG2 PreMag Pressure,VG3 BLine Pressure,VG2 LdLock Pressure,VG3 Cham 2 Pressure,VG4 Cham 1 Pressure
1775652324.7688584,2026-04-08 13:45:24.768858,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.799999959142042e-08,1.2000000104706032e-08,6.560000098687624e-09
1775652326.8448873,2026-04-08 13:45:26.844887,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.759999955832427e-08,1.1900000096431995e-08,6.580000100342431e-09
1775652328.895777,2026-04-08 13:45:28.895777,0.21799999475479126,4.409999831977984e-08,2.2500000085301508e-08,3.8100001376051296e-08,1.1900000096431995e-08,6.6100001028246425e-09
1775652330.9400995,2026-04-08 13:45:30.940099,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652332.9856324,2026-04-08 13:45:32.985632,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.830000139259937e-08,1.1900000096431995e-08,6.6100001028246425e-09
1775652335.0508344,2026-04-08 13:45:35.050834,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8100001376051296e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652337.1267502,2026-04-08 13:45:37.126750,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.830000139259937e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652339.1904953,2026-04-08 13:45:39.190495,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.899999967416079e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652341.2550287,2026-04-08 13:45:41.255029,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8100001376051296e-08,1.1900000096431995e-08,6.6100001028246425e-09
1775652343.3061721,2026-04-08 13:45:43.306172,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.799999959142042e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652345.347045,2026-04-08 13:45:45.347045,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8100001376051296e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652347.4140923,2026-04-08 13:45:47.414092,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.790000135950322e-08,1.1900000096431995e-08,6.590000101169835e-09
1775652349.4548683,2026-04-08 13:45:49.454868,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.759999955832427e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652351.520209,2026-04-08 13:45:51.520209,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.839999962451657e-08,1.1900000096431995e-08,6.600000101997239e-09
1775652353.5825243,2026-04-08 13:45:53.582524,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.839999962451657e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652355.6275213,2026-04-08 13:45:55.627521,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.770000134295515e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652357.6919377,2026-04-08 13:45:57.691938,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.839999962451657e-08,1.210000011298007e-08,6.580000100342431e-09
1775652359.7518249,2026-04-08 13:45:59.751825,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.830000139259937e-08,1.1900000096431995e-08,6.63000010447945e-09
1775652361.8009605,2026-04-08 13:46:01.800961,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.839999962451657e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652363.847178,2026-04-08 13:46:03.847178,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652365.8962421,2026-04-08 13:46:05.896242,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.870000142569552e-08,1.2000000104706032e-08,6.560000098687624e-09
1775652367.9414403,2026-04-08 13:46:07.941440,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652369.9871056,2026-04-08 13:46:09.987106,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.870000142569552e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652372.048491,2026-04-08 13:46:12.048491,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8199999607968493e-08,1.1900000096431995e-08,6.63000010447945e-09
1775652374.08305,2026-04-08 13:46:14.083050,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.1900000096431995e-08,6.590000101169835e-09
1775652376.1313086,2026-04-08 13:46:16.131309,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.799999959142042e-08,1.1800000088157958e-08,6.600000101997239e-09
1775652378.1788974,2026-04-08 13:46:18.178897,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8799999657612716e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652380.2299695,2026-04-08 13:46:20.229970,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.890000144224359e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652382.2883735,2026-04-08 13:46:22.288373,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652384.3344913,2026-04-08 13:46:24.334491,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.859999964106464e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652386.3813722,2026-04-08 13:46:26.381372,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.750000132640707e-08,1.2000000104706032e-08,6.570000099515028e-09
1775652388.4411705,2026-04-08 13:46:28.441170,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.1900000096431995e-08,6.600000101997239e-09
1775652390.5049064,2026-04-08 13:46:30.504906,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.7399999541776197e-08,1.1900000096431995e-08,6.600000101997239e-09
1775652392.552626,2026-04-08 13:46:32.552626,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652394.596591,2026-04-08 13:46:34.596591,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.859999964106464e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652396.646098,2026-04-08 13:46:36.646098,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.8199999607968493e-08,1.210000011298007e-08,6.6100001028246425e-09
1775652398.6921704,2026-04-08 13:46:38.692170,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652400.737062,2026-04-08 13:46:40.737062,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.759999955832427e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652402.7883787,2026-04-08 13:46:42.788379,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.830000139259937e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652404.8312387,2026-04-08 13:46:44.831239,0.21799999475479126,4.409999831977984e-08,2.2500000085301508e-08,3.799999959142042e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652406.8822865,2026-04-08 13:46:46.882287,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652408.9441178,2026-04-08 13:46:48.944118,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.1900000096431995e-08,6.580000100342431e-09
1775652411.0044851,2026-04-08 13:46:51.004485,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.1900000096431995e-08,6.600000101997239e-09
1775652413.0694687,2026-04-08 13:46:53.069469,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652415.1311252,2026-04-08 13:46:55.131125,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652417.1897724,2026-04-08 13:46:57.189772,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652419.2537558,2026-04-08 13:46:59.253756,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.1900000096431995e-08,6.6100001028246425e-09
1775652421.300541,2026-04-08 13:47:01.300541,0.21799999475479126,4.4000000087862645e-08,2.2500000085301508e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652423.3479693,2026-04-08 13:47:03.347969,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652425.4074616,2026-04-08 13:47:05.407462,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.770000134295515e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652427.44099,2026-04-08 13:47:07.440990,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652429.470529,2026-04-08 13:47:09.470529,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.2300000129528144e-08,6.600000101997239e-09
1775652431.519135,2026-04-08 13:47:11.519135,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.830000139259937e-08,1.1900000096431995e-08,6.650000106134257e-09
1775652433.584047,2026-04-08 13:47:13.584047,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652435.6431732,2026-04-08 13:47:15.643173,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652437.67428,2026-04-08 13:47:17.674280,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652439.7378476,2026-04-08 13:47:19.737848,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.570000099515028e-09
1775652441.8038976,2026-04-08 13:47:21.803898,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.870000142569552e-08,1.210000011298007e-08,6.650000106134257e-09
1775652443.8406506,2026-04-08 13:47:23.840651,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652445.8922346,2026-04-08 13:47:25.892235,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652447.9417367,2026-04-08 13:47:27.941737,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.759999955832427e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652450.0023649,2026-04-08 13:47:30.002365,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652452.0664015,2026-04-08 13:47:32.066401,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652454.1132545,2026-04-08 13:47:34.113255,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652456.1586876,2026-04-08 13:47:36.158688,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.830000139259937e-08,1.1900000096431995e-08,6.6400001053068536e-09
1775652458.209321,2026-04-08 13:47:38.209321,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.1900000096431995e-08,6.63000010447945e-09
1775652460.2587214,2026-04-08 13:47:40.258721,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.890000144224359e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652462.3151977,2026-04-08 13:47:42.315198,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652464.3927433,2026-04-08 13:47:44.392743,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.870000142569552e-08,1.1900000096431995e-08,6.580000100342431e-09
1775652466.4573357,2026-04-08 13:47:46.457336,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.770000134295515e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652468.4877324,2026-04-08 13:47:48.487732,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652470.5344384,2026-04-08 13:47:50.534438,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7399999541776197e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652472.5675776,2026-04-08 13:47:52.567578,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652474.6305358,2026-04-08 13:47:54.630536,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652476.6762598,2026-04-08 13:47:56.676260,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.1900000096431995e-08,6.570000099515028e-09
1775652478.7389922,2026-04-08 13:47:58.738992,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.770000134295515e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652480.7986376,2026-04-08 13:48:00.798638,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652482.8315108,2026-04-08 13:48:02.831511,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652484.8937252,2026-04-08 13:48:04.893725,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652486.9554281,2026-04-08 13:48:06.955428,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.1900000096431995e-08,6.600000101997239e-09
1775652489.033631,2026-04-08 13:48:09.033631,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.210000011298007e-08,6.6100001028246425e-09
1775652491.0973814,2026-04-08 13:48:11.097381,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.859999964106464e-08,1.1900000096431995e-08,6.63000010447945e-09
1775652493.1617556,2026-04-08 13:48:13.161756,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.859999964106464e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652495.2056665,2026-04-08 13:48:15.205667,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652497.253216,2026-04-08 13:48:17.253216,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652499.299687,2026-04-08 13:48:19.299687,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652501.3334167,2026-04-08 13:48:21.333417,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652503.3975496,2026-04-08 13:48:23.397550,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652505.4405627,2026-04-08 13:48:25.440563,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.859999964106464e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652507.481414,2026-04-08 13:48:27.481414,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652509.5367885,2026-04-08 13:48:29.536788,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652511.598156,2026-04-08 13:48:31.598156,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652513.6188765,2026-04-08 13:48:33.618876,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.859999964106464e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652515.6767104,2026-04-08 13:48:35.676710,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652517.723388,2026-04-08 13:48:37.723388,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652519.7825303,2026-04-08 13:48:39.782530,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652521.81539,2026-04-08 13:48:41.815390,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652523.869243,2026-04-08 13:48:43.869243,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.830000139259937e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652525.941653,2026-04-08 13:48:45.941653,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.750000132640707e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652528.0015564,2026-04-08 13:48:48.001556,0.21799999475479126,4.4000000087862645e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652530.0372493,2026-04-08 13:48:50.037249,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7300001309859e-08,1.2000000104706032e-08,6.570000099515028e-09
1775652532.099369,2026-04-08 13:48:52.099369,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652534.142975,2026-04-08 13:48:54.142975,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652536.204611,2026-04-08 13:48:56.204611,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.870000142569552e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652538.2686965,2026-04-08 13:48:58.268697,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.859999964106464e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652540.31995,2026-04-08 13:49:00.319950,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.750000132640707e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652542.380376,2026-04-08 13:49:02.380376,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.839999962451657e-08,1.1900000096431995e-08,6.6400001053068536e-09
1775652544.413678,2026-04-08 13:49:04.413678,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652546.4729629,2026-04-08 13:49:06.472963,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.490000092895798e-09
1775652548.5051095,2026-04-08 13:49:08.505110,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.210000011298007e-08,6.620000103652046e-09
1775652550.5663884,2026-04-08 13:49:10.566388,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.830000139259937e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652552.6145225,2026-04-08 13:49:12.614522,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652554.6448772,2026-04-08 13:49:14.644877,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652556.7096508,2026-04-08 13:49:16.709651,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652558.7367835,2026-04-08 13:49:18.736784,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.830000139259937e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652560.800431,2026-04-08 13:49:20.800431,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652562.8514988,2026-04-08 13:49:22.851499,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652564.9084804,2026-04-08 13:49:24.908480,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.210000011298007e-08,6.580000100342431e-09
1775652566.970979,2026-04-08 13:49:26.970979,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.660000106961661e-09
1775652569.0177507,2026-04-08 13:49:29.017751,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652571.0804372,2026-04-08 13:49:31.080437,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652573.103154,2026-04-08 13:49:33.103154,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8100001376051296e-08,1.210000011298007e-08,6.660000106961661e-09
1775652575.1446457,2026-04-08 13:49:35.144646,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.830000139259937e-08,1.2000000104706032e-08,6.660000106961661e-09
1775652577.2050035,2026-04-08 13:49:37.205003,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.870000142569552e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652579.2527013,2026-04-08 13:49:39.252701,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.839999962451657e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652581.3029811,2026-04-08 13:49:41.302981,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652583.3549538,2026-04-08 13:49:43.354954,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.210000011298007e-08,6.620000103652046e-09
1775652585.409035,2026-04-08 13:49:45.409035,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652587.45924,2026-04-08 13:49:47.459240,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652589.5021102,2026-04-08 13:49:49.502110,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.6400001053068536e-09
1775652591.552334,2026-04-08 13:49:51.552334,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.580000100342431e-09
1775652593.613907,2026-04-08 13:49:53.613907,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.790000135950322e-08,1.2000000104706032e-08,6.6800001086164684e-09
1775652595.6618154,2026-04-08 13:49:55.661815,0.21799999475479126,4.409999831977984e-08,2.2700000101849582e-08,3.790000135950322e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652597.7087767,2026-04-08 13:49:57.708777,0.21799999475479126,4.409999831977984e-08,2.2600000093575545e-08,3.770000134295515e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652599.7595174,2026-04-08 13:49:59.759517,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652601.8150303,2026-04-08 13:50:01.815030,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.830000139259937e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652603.876564,2026-04-08 13:50:03.876564,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652605.9098678,2026-04-08 13:50:05.909868,0.21799999475479126,4.429999833632792e-08,2.2700000101849582e-08,3.830000139259937e-08,1.2000000104706032e-08,6.6100001028246425e-09
1775652607.9587612,2026-04-08 13:50:07.958761,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.7799999574872345e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652610.0089006,2026-04-08 13:50:10.008901,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.799999959142042e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652612.0657668,2026-04-08 13:50:12.065767,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.859999964106464e-08,1.2000000104706032e-08,6.600000101997239e-09
1775652614.1108553,2026-04-08 13:50:14.110855,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.8799999657612716e-08,1.2000000104706032e-08,6.620000103652046e-09
1775652616.1761339,2026-04-08 13:50:16.176134,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.830000139259937e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652618.2363703,2026-04-08 13:50:18.236370,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.859999964106464e-08,1.2000000104706032e-08,6.650000106134257e-09
1775652620.2783704,2026-04-08 13:50:20.278370,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.839999962451657e-08,1.2000000104706032e-08,6.590000101169835e-09
1775652622.302874,2026-04-08 13:50:22.302874,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.8199999607968493e-08,1.210000011298007e-08,6.620000103652046e-09
1775652624.3648455,2026-04-08 13:50:24.364846,0.21799999475479126,4.409999831977984e-08,2.2700000101849582e-08,3.8500001409147444e-08,1.2000000104706032e-08,6.63000010447945e-09
1775652626.4100814,2026-04-08 13:50:26.410081,0.21799999475479126,4.409999831977984e-08,2.2700000101849582e-08,3.799999959142042e-08,1.2200000121254106e-08,6.670000107789065e-09
1775652628.4555845,2026-04-08 13:50:28.455585,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.8199999607968493e-08,1.2000000104706032e-08,6.660000106961661e-09
1775652630.5215995,2026-04-08 13:50:30.521600,0.21799999475479126,4.420000010441072e-08,2.2600000093575545e-08,3.799999959142042e-08,1.2200000121254106e-08,6.660000106961661e-09
1775652632.5506842,2026-04-08 13:50:32.550684,0.21799999475479126,4.420000010441072e-08,2.2700000101849582e-08,3.799999959142042e-08,1.2000000104706032e-08,6.6100001028246425e-09
